Sexo;Edad;Tipo_Persona;Calidad_Juridica
Masculino;28;FISICA;VICTIMA Y DENUNCIANTE
Masculino;48;FISICA;VICTIMA Y DENUNCIANTE
Femenino;47;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA
Masculino;54;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
NA;0;MORAL;OFENDIDO
Masculino;41;FISICA;OFENDIDO Y DENUNCIANTE
Masculino;27;FISICA;VICTIMA Y DENUNCIANTE
Masculino;42;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Femenino;67;FISICA;VICTIMA Y DENUNCIANTE
Femenino;47;FISICA;VICTIMA Y DENUNCIANTE
Femenino;41;FISICA;VICTIMA Y DENUNCIANTE
Femenino;9;FISICA;VICTIMA
Femenino;18;FISICA;VICTIMA Y DENUNCIANTE
Femenino;52;FISICA;VICTIMA Y DENUNCIANTE
Masculino;35;FISICA;VICTIMA Y DENUNCIANTE
Femenino;31;FISICA;VICTIMA Y DENUNCIANTE
Masculino;32;FISICA;VICTIMA Y DENUNCIANTE
Femenino;21;FISICA;VICTIMA Y DENUNCIANTE
Femenino;20;FISICA;VICTIMA Y DENUNCIANTE
Femenino;23;FISICA;VICTIMA Y DENUNCIANTE
Femenino;44;FISICA;VICTIMA Y DENUNCIANTE
Masculino;12;FISICA;VICTIMA
Femenino;34;FISICA;VICTIMA Y DENUNCIANTE
Femenino;15;FISICA;VICTIMA
Femenino;15;FISICA;VICTIMA
NA;0;MORAL;VICTIMA
Masculino;0;FISICA;OFENDIDO
Femenino;30;FISICA;CADAVER
NA;0;MORAL;VICTIMA
Femenino;24;FISICA;VICTIMA
Masculino;39;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Femenino;37;FISICA;OFENDIDO
Masculino;25;FISICA;VICTIMA Y DENUNCIANTE
Femenino;29;FISICA;VICTIMA Y DENUNCIANTE
Masculino;28;FISICA;VICTIMA
Masculino;48;FISICA;VICTIMA
Femenino;46;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA
Masculino;30;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA
NA;0;MORAL;OFENDIDO
Masculino;38;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;35;FISICA;OFENDIDO Y DENUNCIANTE
Femenino;24;FISICA;OFENDIDO Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;29;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Femenino;54;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
NA;0;MORAL;VICTIMA
Femenino;60;FISICA;OFENDIDO
NA;0;MORAL;VICTIMA
NA;0;MORAL;OFENDIDO
Masculino;47;FISICA;VICTIMA Y DENUNCIANTE
Masculino;61;FISICA;OFENDIDO
Femenino;65;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;55;FISICA;VICTIMA Y DENUNCIANTE
Femenino;66;FISICA;VICTIMA Y DENUNCIANTE
Femenino;17;FISICA;VICTIMA
NA;0;MORAL;VICTIMA
Femenino;45;FISICA;VICTIMA Y DENUNCIANTE
Femenino;16;FISICA;VICTIMA Y DENUNCIANTE
Masculino;31;FISICA;OFENDIDO
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;23;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
NA;0;MORAL;VICTIMA
Femenino;40;FISICA;VICTIMA Y DENUNCIANTE
Femenino;45;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
NA;0;MORAL;OFENDIDO
Masculino;49;FISICA;CADAVER
Masculino;28;FISICA;VICTIMA Y DENUNCIANTE
Femenino;34;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
NA;0;MORAL;AGRAVIADO
NA;0;MORAL;OFENDIDO
Femenino;45;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
NA;0;MORAL;OFENDIDO
NA;0;MORAL;OFENDIDO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;21;FISICA;VICTIMA Y DENUNCIANTE
Femenino;21;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;AGRAVIADO
Masculino;45;FISICA;OFENDIDO Y DENUNCIANTE
Masculino;27;FISICA;VICTIMA Y DENUNCIANTE
Masculino;33;FISICA;VICTIMA Y DENUNCIANTE
Masculino;53;FISICA;VICTIMA Y DENUNCIANTE
Femenino;28;FISICA;VICTIMA Y DENUNCIANTE
Masculino;24;FISICA;LESIONADO
NA;0;MORAL;VICTIMA
Masculino;14;FISICA;VICTIMA
Femenino;28;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
NA;0;MORAL;VICTIMA
NA;0;MORAL;VICTIMA
Masculino;41;FISICA;VICTIMA Y DENUNCIANTE
Masculino;72;FISICA;VICTIMA Y DENUNCIANTE
Masculino;43;FISICA;VICTIMA Y DENUNCIANTE
Masculino;41;FISICA;VICTIMA Y DENUNCIANTE
Masculino;24;FISICA;VICTIMA Y DENUNCIANTE
Femenino;46;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
NA;0;MORAL;VICTIMA
NA;0;MORAL;VICTIMA
Masculino;39;FISICA;VICTIMA Y DENUNCIANTE
Masculino;30;FISICA;VICTIMA Y DENUNCIANTE
Femenino;18;FISICA;VICTIMA Y DENUNCIANTE
Masculino;23;FISICA;VICTIMA Y DENUNCIANTE
Masculino;41;FISICA;OFENDIDO Y DENUNCIANTE
NA;0;MORAL;AGRAVIADO
Femenino;25;FISICA;VICTIMA Y DENUNCIANTE
Masculino;33;FISICA;VICTIMA Y DENUNCIANTE
Femenino;21;FISICA;VICTIMA Y DENUNCIANTE
Femenino;48;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;33;FISICA;OFENDIDO
Femenino;21;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;63;FISICA;VICTIMA Y DENUNCIANTE
Femenino;38;FISICA;VICTIMA Y DENUNCIANTE
Masculino;30;FISICA;OFENDIDO Y DENUNCIANTE
Femenino;16;FISICA;VICTIMA
Masculino;35;FISICA;OFENDIDO Y DENUNCIANTE
Masculino;29;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA
Masculino;41;FISICA;VICTIMA Y DENUNCIANTE
Masculino;49;FISICA;OFENDIDO Y DENUNCIANTE
NA;0;NA;VICTIMA
Femenino;41;FISICA;VICTIMA Y DENUNCIANTE
Femenino;36;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Femenino;0;FISICA;OFENDIDO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;35;FISICA;CADAVER
Femenino;24;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Femenino;43;FISICA;VICTIMA Y DENUNCIANTE
Masculino;47;FISICA;VICTIMA Y DENUNCIANTE
Masculino;47;FISICA;VICTIMA
Masculino;26;FISICA;OFENDIDO Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;46;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
NA;0;MORAL;VICTIMA
Femenino;60;FISICA;VICTIMA Y DENUNCIANTE
Femenino;30;FISICA;VICTIMA
Masculino;22;FISICA;VICTIMA Y DENUNCIANTE
Masculino;56;FISICA;OFENDIDO Y DENUNCIANTE
Masculino;27;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
NA;0;MORAL;OFENDIDO
NA;0;MORAL;VICTIMA
Masculino;39;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Femenino;53;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
NA;0;MORAL;VICTIMA
Femenino;66;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Femenino;39;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
NA;0;MORAL;OFENDIDO
NA;0;MORAL;VICTIMA
NA;0;MORAL;OFENDIDO
NA;0;MORAL;VICTIMA
Masculino;61;FISICA;VICTIMA Y DENUNCIANTE
Masculino;39;FISICA;OFENDIDO
Masculino;35;FISICA;VICTIMA Y DENUNCIANTE
Femenino;39;FISICA;VICTIMA Y DENUNCIANTE
Masculino;64;FISICA;OFENDIDO
Masculino;0;FISICA;VICTIMA
NA;0;MORAL;OFENDIDO
Masculino;0;FISICA;OFENDIDO Y DENUNCIANTE
Masculino;36;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA Y DENUNCIANTE
Femenino;80;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;43;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Femenino;24;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;70;FISICA;VICTIMA Y DENUNCIANTE
Masculino;28;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Masculino;0;FISICA;VICTIMA
Masculino;55;FISICA;VICTIMA Y DENUNCIANTE
Femenino;60;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;OFENDIDO
Masculino;50;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;OFENDIDO
Femenino;24;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;61;FISICA;VICTIMA
Femenino;59;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;AGRAVIADO
Femenino;44;FISICA;VICTIMA Y DENUNCIANTE
NA;0;NA;VICTIMA
NA;0;MORAL;VICTIMA
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;30;FISICA;VICTIMA Y DENUNCIANTE
Masculino;48;FISICA;VICTIMA Y DENUNCIANTE
Femenino;26;FISICA;VICTIMA Y DENUNCIANTE
Femenino;44;FISICA;VICTIMA Y DENUNCIANTE
Femenino;27;FISICA;VICTIMA Y DENUNCIANTE
Femenino;23;FISICA;VICTIMA Y DENUNCIANTE
Femenino;20;FISICA;VICTIMA Y DENUNCIANTE
Femenino;45;FISICA;CADAVER
Femenino;43;FISICA;VICTIMA Y DENUNCIANTE
Femenino;37;FISICA;VICTIMA Y DENUNCIANTE
Masculino;28;FISICA;VICTIMA Y DENUNCIANTE
Femenino;50;FISICA;VICTIMA
Masculino;24;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
NA;0;MORAL;AGRAVIADO
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;61;FISICA;CADAVER
NA;0;MORAL;OFENDIDO
Masculino;47;FISICA;VICTIMA Y DENUNCIANTE
Masculino;24;FISICA;VICTIMA Y DENUNCIANTE
Masculino;37;FISICA;CADAVER
NA;0;MORAL;VICTIMA
Masculino;18;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
NA;0;MORAL;OFENDIDO
Masculino;30;FISICA;OFENDIDO
Masculino;53;FISICA;OFENDIDO
NA;0;MORAL;AGRAVIADO
Masculino;32;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA
Masculino;31;FISICA;VICTIMA Y DENUNCIANTE
Masculino;53;FISICA;CADAVER
Femenino;32;FISICA;VICTIMA Y DENUNCIANTE
Femenino;45;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Femenino;29;FISICA;VICTIMA Y DENUNCIANTE
Masculino;27;FISICA;VICTIMA Y DENUNCIANTE
Masculino;25;FISICA;OFENDIDO
Masculino;38;FISICA;VICTIMA Y DENUNCIANTE
Masculino;47;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Masculino;50;FISICA;CADAVER
Masculino;33;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
NA;0;MORAL;VICTIMA
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;28;FISICA;OFENDIDO
Masculino;43;FISICA;OFENDIDO
Femenino;29;FISICA;VICTIMA Y DENUNCIANTE
Masculino;26;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
NA;0;MORAL;VICTIMA
Masculino;61;FISICA;VICTIMA Y DENUNCIANTE
Masculino;20;FISICA;VICTIMA Y DENUNCIANTE
Femenino;27;FISICA;VICTIMA Y DENUNCIANTE
Masculino;47;FISICA;VICTIMA Y DENUNCIANTE
Femenino;63;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;15;FISICA;VICTIMA
Masculino;41;FISICA;OFENDIDO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;14;FISICA;VICTIMA
Femenino;24;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Masculino;24;FISICA;VICTIMA
NA;0;MORAL;VICTIMA
Masculino;71;FISICA;VICTIMA Y DENUNCIANTE
Masculino;54;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;30;FISICA;VICTIMA Y DENUNCIANTE
Masculino;26;FISICA;VICTIMA Y DENUNCIANTE
Masculino;30;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;0;MORAL;CADAVER
Masculino;76;FISICA;VICTIMA
Femenino;24;FISICA;VICTIMA Y DENUNCIANTE
Masculino;58;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;78;FISICA;VICTIMA Y DENUNCIANTE
Femenino;29;FISICA;VICTIMA Y DENUNCIANTE
Femenino;37;FISICA;VICTIMA Y DENUNCIANTE
Masculino;49;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Femenino;37;FISICA;VICTIMA Y DENUNCIANTE
Femenino;42;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
NA;0;MORAL;VICTIMA
Femenino;0;FISICA;LESIONADO
Femenino;36;FISICA;VICTIMA Y DENUNCIANTE
Masculino;25;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;69;FISICA;VICTIMA Y DENUNCIANTE
Masculino;44;FISICA;VICTIMA Y DENUNCIANTE
Masculino;47;FISICA;VICTIMA Y DENUNCIANTE
Masculino;52;FISICA;VICTIMA
Masculino;25;FISICA;OFENDIDO Y DENUNCIANTE
Femenino;47;FISICA;VICTIMA Y DENUNCIANTE
